MedCodeId,Term,Observations,SNOMED_CT_Concept_ID,aurumterm,osteosite
560461000006116,,,,"Closed #skull/face, mult + intracranial inj, unspec consc",
451079015,,,,Open fracture of distal fibula,
7642271000006110,,,,Closed reduction and percutaneous K-wire fixation of fracture of distal radius,
319171015,,,,Open fracture of femoral condyle of femur,
2747081000006110,,,,Fracture of foot,
1225771011,,,,Open fracture multiple ribs,
319242012,,,,Closed fracture of fibula,
264141000006110,,,,"Open fracture of base of skull with intracranial injury, with 1-24 hours loss of consciousness",
394569015,,,,Reduction of fracture of mandible,
932521000006112,,,,Open reduction - alveolar #,
793671000006119,,,,Fracture of transverse process of spine with spinal cord lesion,
2847771000006112,,,,Fracture of proximal end of fibula,
793411000006114,,,,Fracture of scaphoid bone of wrist,
318238019,,,,Fracture of orbital floor,
318476010,,,,Open fracture sacrum,
208571000006117,,,,Prim extraarticular reduction intraartic fracture bone NEC,
5836631000006118,,,,Fracture of proximal phalanx of finger,
2847761000006117,,,,Fracture of upper end of fibula,
319311016,,,,Open fracture metatarsal head,
264401000006119,,,,"Open #skull NOS no intracranial inj, unspec state of consc",
3765931000006116,,,,Closed fracture of shaft of fibula,
895751000006118,,,,#Tibia/fibula - shaft,
319284016,,,,"Closed fracture calcaneus, intra-articular",
5462541000006112,,,,Fracture of distal end of fibula,
325295015,,,,"[X]Fracture of skull and facial bones, part unspecified",
318913017,,,,Open fracture of ulna,
696451000006114,,,,Multiple #upper limbs & upper limb with rib + sternum NOS,
318595017,,,,Open fracture of coccyx with complete cauda equina lesion,
45939011,,,,Fracture of facial bone,
208801000006113,,,,Primary reduction of fracture of long bone and fixation using Ellis plate,
319266018,,,,"Closed fracture ankle, trimalleolar, high fibular fracture",
318741012,,,,Closed fracture of scapula NOS,
7307671000006112,,,,Closed fracture of distal tibia and distal fibula,
318439012,,,,"Closed fracture thoracic vertebra, spinous process",
7503941000006117,,,,Closed fracture of base of fifth metacarpal,
7587371000006115,,,,Closed fracture of second metacarpal,
79758010,,,,Open fracture of scapula,
318828018,,,,"Open fracture of forearm, upper end, NOS",
65958012,,,,Closed fracture of four ribs,
565771000006110,,,,"Closed fracture-subluxation, distal interphalangeal joint",
1232779012,,,,Open fracture of the radial shaft,
325244017,,,,Fractures involving head with neck,
7817231000006111,,,,Fracture of tenth thoracic vertebra,
319059011,,,,Closed ill-defined fractures of upper limb,
256261000006119,,,,Open fracture-subluxation elbow joint,
1495085018,,,,"Fracture of mandible, open",
318207015,,,,"Closed fracture of mandible, body, other and unspecified",
7333611000006115,,,,Open fracture of fibula,
1231853014,,,,"Closed fracture distal humerus, supracondylar",
255601000006111,,,,Open fracture-subluxation shoulder joint,
318462014,,,,Open fracture lumbar vertebra,
12220971000006118,,,,Closed fracture of tibial spine,
318212019,,,,Open fracture mandible (site unspecified),
1220722015,,,,Fracture of neck,
1231972010,,,,Open fracture proximal fibula,
560391000006119,,,,"Closed #skull vlt no intracranial injury, 1-24hr loss consc",
318250013,,,,"Fracture of orbit NOS, open",
5657771000006116,,,,Burst fracture of cervical vertebra,
895551000006110,,,,#Radius/ulna-lower end-colles,
319253018,,,,"Closed fracture ankle, lateral malleolus, high",
255761000006115,,,,"Open fracture-subluxation, midtarsal joint",
402864015,,,,Closed fracture of ulna,
318833019,,,,"Open fracture radius and ulna, middle",
319219017,,,,"Open fracture of tibia and fibula, proximal NOS",
318376011,,,,"Closed fracture atlas, comminuted",
318747011,,,,"Open fracture scapula, neck",
210071000006110,,,,Primary closed reduction of fracture and locked reamed intramedullary nail fixation,
277168018,,,,Primary closed reduction of fracture and functional bracing,
570701000006116,,,,"Closed spinal fracture with central cervical cord lesion , C1-4",
4843731000006114,,,,Closed fracture of head of femur,
2874761000006110,,,,Avulsion fracture,
5658651000006115,,,,Posterior wall fracture,
531571000006114,,,,Closed fracture of first cervical vertebra without spinal cord injury,
318916013,,,,"Closed fracture of carpal bone, unspecified",
4849841000006114,,,,Closed fracture dislocation of interphalangeal joint of single toe,
277169014,,,,Primary closed reduction of fracture and external fixation,
151267013,,,,Open fracture of forearm,
1234261013,,,,Open fracture of the proximal ulna,
5462141000006118,,,,Fracture of base of fifth metacarpal,
3405101000006117,,,,Fracture of base of metacarpal bone other than first metacarpal,
256031000006118,,,,"Open fracture-dislocation sterno-clavicular joint, anterior",
318774012,,,,Closed fracture of humerus NOS,
895681000006115,,,,#Phalanx of finger/thumb NOS,
895331000006114,,,,#Thoracic spine + cord lesion,
2940411000006118,,,,Fracture of facial bones,
7067771000006116,,,,Closed avulsion fracture,
318203016,,,,"Closed fracture of mandible, ramus, unspecified",
319003018,,,,"Closed fracture finger proximal phalanx, head",
263861000006117,,,,"Open #skull vlt no intracranial injury, no loss of consc",
875761000006110,,,,Other closed # reduction NOS,
7587531000006112,,,,Open fracture of distal phalanx of index finger,
3435441000006115,,,,Fracture of three ribs,
178863011,,,,Open fracture of clavicle,
209661000006116,,,,Primary closed reduction of fracture dislocation of joint and skeletal traction,
793761000006117,,,,"Fracture of upper jaw, open",
503551000006112,,,,Barr skull traction for fracture of spine,
208771000006111,,,,Primary open reduction of fracture of long bone and extramedullary fixation using circlage,
895731000006113,,,,#Femur NOS,
44451000006118,,,,"Open spinal fracture with complete cervical cord lesion, C1-4",
3648061000006116,,,,Elevation of skull fracture,
318974018,,,,Open fracture thumb metacarpal shaft,
208861000006114,,,,Prim open reduction fracture bone & extramedull fixation NOS,
7587151000006110,,,,Closed fracture of phalanx of little finger,
4848941000006111,,,,Closed fracture dislocation of carpometacarpal joint,
319308017,,,,Open fracture metatarsal base,
318224014,,,,Open fracture of mandible,
391394019,,,,Open fracture base of neck of femur,
319310015,,,,Open fracture metatarsal neck,
319110010,,,,"Open fracture proximal femur,subcapital, Garden grade II",
9383571000006113,,,,Closed fracture of second lumbar vertebra,
204991000006116,,,,Primary open reduc spinal fracture+other internal fix,
318430011,,,,"Open fracture cervical vertebra, transverse process",
559891000006110,,,,"Closed #-dislocation, metatarsophalangeal joint, multiple",
4849371000006111,,,,Open fracture dislocation of interphalangeal joint of thumb,
4355301000006115,,,,Displaced fracture,
560481000006114,,,,"Closed #skull/face, mult, no intracranial inj, <1hr LOC",
3709311000006110,,,,Open fracture of toe,
207651000006110,,,,Primary open reduction of fracture and internal fixation with tension band wiring,
5460591000006116,,,,Fracture dislocation of wrist joint,
565371000006111,,,,Closed fracture-dislocation peri-lunate trans-scaphoid,
325450012,,,,[X]Fractures of other parts of lower leg,
319252011,,,,"Closed fracture ankle, lateral malleolus, low",
318442018,,,,"Closed fracture thoracic vertebra, tricolumnar",
318699015,,,,"Open fracture of ilium, unspecified",
318223015,,,,"Open fracture of mandible, multiple sites",
318117015,,,,Closed fracture vault of skull with intracranial injury,
566951000006114,,,,Closed reduction fracture bone and fixation to skeleton HFQ,
5657701000006110,,,,Fracture dislocation of lumbosacral junction,
151450016,,,,Closed fracture of forearm,
319271013,,,,Closed fracture of ankle,
319300012,,,,"Closed fracture metatarsal, multiple",
507904017,,,,"Open fracture of radius and ulna, lower end",
318204010,,,,"Closed fracture of mandible, angle of jaw",
570651000006110,,,,"Cls spinal # with incomplete thoracic cord lesion, T1-6 NOS",
3929471000006114,,,,Closed reduction of fracture of radius,
391372010,,,,Rib fracture,
7531571000006112,,,,Avulsion fracture of medial epicondyle of humerus,
7276821000006110,,,,Compression fracture,
36405012,,,,Open fracture of phalanx of finger,
3749821000006119,,,,Closed fracture of distal phalanx of finger,
318662015,,,,Other specified closed fracture acetabulum,
695771000006119,,,,Multiple fractures involving skull/face with other bones NOS,
2788721000006115,,,,Fracture of finger,
319248011,,,,Open fracture of tibia AND fibula,
16926014,,,,Fracture of scapula,
319164013,,,,"Closed fracture distal femur, bicondylar (T-Y fracture)",
570751000006117,,,,"Closed spinal fracture with complete cervical cord lesion, C5-7",
565481000006117,,,,"Closed fracture dislocation, interphalangeal joint, single toe",
602751000006117,,,,Crutchfield skull traction for fracture of spine,
3092801000006111,,,,Fracture of distal phalanx of finger,
874941000006113,,,,Open reduction - maxillary #,
566941000006112,,,,Closed reduction of fracture of long bone and rigid internal fixation,
5658791000006119,,,,Unstable fracture,
570761000006115,,,,"Closed spinal fracture with complete thoracic cord lesion,T7-12",
276543015,,,,Primary open reduction spinal fracture and external fixation,
6357121000006111,,,,Open reduction of fracture and external fixation,
3827621000006114,,,,Closed fracture of nasal bones,
4358271000006113,,,,Monteggia's fracture,
7585181000006113,,,,Closed fracture of distal phalanx of ring finger,
4378891000006113,,,,Fracture of lumbar spine,
391312019,,,,Fracture of nasal bones,
7587211000006115,,,,Closed fracture of middle phalanx of ring finger,
132104018,,,,Closed fracture of talus,
5460761000006116,,,,Fracture subluxation of symphysis pubis,
391425014,,,,Fracture of lower jaw,
277194010,,,,Closed reduction of fracture of finger,
1726531000006117,,,,"Closed fracture of tibia and fibula, distal",
318779019,,,,"Open fracture of humerus, shaft or unspecified part NOS",
5132891000006113,,,,Operation on fracture,
6219701000006112,,,,Open fracture of hip,
318985016,,,,Closed fracture of one or more phalanges of hand,
318962017,,,,Closed fracture of metacarpal bone,
892431000006110,,,,Path.fracture - pelvis/thigh,
565621000006118,,,,Closed fracture-subluxation lunate (volar),
391396017,,,,Fracture of lower end of femur,
559931000006118,,,,"Closed #-subluxation, metatarsophalangeal joint, multiple",
1229766011,,,,Open fracture finger distal phalanx,
319006014,,,,"Closed fracture finger middle phalanx, base",
3158031000006114,,,,Chip fracture,
319165014,,,,"Closed fracture distal femur, comminuted/intra-articular",
7956181000006115,,,,Fracture of head of femur,
265431000006111,,,,"Open #-dislocation, metatarsophalangeal joint, multiple",
3677901000006119,,,,Open fracture of acromial end of clavicle,
892461000006118,,,,Path.fracture - upper arm,
319200010,,,,"Closed fracture proximal tibia, medial condyle (plateau)",
455485014,,,,Closed fractures involving head with neck,
318803014,,,,"Open fracture distal humerus, capitellum",
319032015,,,,Open fracture finger proximal phalanx,
895671000006118,,,,#Phalanx of finger,
7241131000006114,,,,Open reduction of trimalleolar fracture of ankle with internal fixation,
318674016,,,,"Closed fracture pelvis, single pubic ramus",
319007017,,,,"Closed fracture finger middle phalanx, shaft",
318949016,,,,Closed fracture finger metacarpal neck,
4395971000006118,,,,Fracture of occipital condyle,
567001000006111,,,,Closed reduction of bone fracture and external fixation OS,
565541000006112,,,,"Closed fracture-dislocation, subtalar joint",
565601000006111,,,,Closed fracture-subluxation elbow joint,
566891000006111,,,,Closed reduction of fracture of bone and fixation using functional bracing system,
318209017,,,,"Fracture of mandible, closed, NOS",
6028491000006115,,,,Fixation of fracture using Herbert screw,
253061000006117,,,,Closed fractures of multiple bones of lower limb,
1229819019,,,,Closed fracture lateral cuneiform,
276495013,,,,Primary external fixation stabilisation of spinal fracture,
419562016,,,,Fracture of medial malleolus,
318659018,,,,"Closed fracture acetabulum, floor",
391382011,,,,Upper leg fracture NOS,
319047012,,,,"Open fracture finger distal phalanx, mallet",
1221007014,,,,Open fracture of metacarpal bone(s),
4841801000006113,,,,Closed fracture of anatomical neck of humerus,
4839641000006112,,,,Open fracture of maxilla,
499625015,,,,Closed reduction of fracture of lower limb,
4840551000006115,,,,Fracture of lumbar spine and/or pelvis,
3352741000006113,,,,Closed fracture of lower limb,
256071000006115,,,,"Open fracture-dislocation, distal interphalangeal joint",
560051000006111,,,,Closed #skull bse no intracranial injury + concussion unspec,
318599011,,,,Closed fracture of spine with spinal cord lesion unspecified,
7063301000006117,,,,"Fracture, open, displaced",
4849551000006114,,,,Closed fracture subluxation of hip joint,
276468015,,,,Complex decompression of fracture of spine,
318391013,,,,Closed fracture of cervical spine not otherwise specified,
565831000006116,,,,"Closed fracture-subluxation, IPJ, single toe",
319229012,,,,"Closed fracture distal tibia, intra-articular",
319041013,,,,"Open fracture finger middle phalanx, neck",
7265681000006113,,,,Stress fracture of fibula,
566791000006117,,,,"Closed multiple fractures involving both upper limbs, and upper limb with rib(s) and sternum",
2620711000006110,,,,Fracture of triquetrum,
5461501000006119,,,,Fracture of zygomatic complex,
895661000006113,,,,#Phalanx of thumb,
207581000006118,,,,Primary open reduction of fracture and unlocked reamed intramedullary nail fixation,
318968018,,,,Open fracture finger metacarpal neck,
2717261000006119,,,,Fracture of pubic rami,
989531000006111,,,,#Phalanx of thumb,
3569531000006110,,,,Open fracture of upper end of radius AND ulna,
41818011,,,,Open fracture of calcaneus,
276107015,,,,Other specified reduction of fracture of facial bone,
5836651000006113,,,,Fracture distal phalanx of thumb,
2536030018,,,,"Open fracture proximal femur, basicervical",
7239301000006118,,,,Open reduction of fracture of distal phalanx of thumb with internal fixation,
319326019,,,,"Open fracture distal phalanx, toe",
5989231000006112,,,,Fracture of elbow,
5462531000006119,,,,Tilleau fracture,
5888331000006117,,,,Primary fixation of fracture with plate,
5461401000006115,,,,Fracture of maxilla,
1209864014,,,,Closed fracture of skull,
318990018,,,,"Closed fracture thumb proximal phalanx, base",
107463010,,,,Closed fracture of calcaneus,
4849871000006118,,,,Closed fracture dislocation of interphalangeal joint of multiple toes,
5657881000006111,,,,Burst fracture of thoracic vertebra,
560491000006112,,,,"Closed #skull/face, mult, no intracranial inj, 1-24hrs LOC",
560191000006116,,,,Closed #skull NOS no intracranial inj + concussion unspec,
319322017,,,,"Closed fracture multiple phalanges, toe",
318955014,,,,Closed fracture thumb metacarpal shaft,
318341014,,,,Multiple fractures involving skull and facial bones,
319074013,,,,Multiple fractures of forearm,
402835012,,,,Closed fracture axis,
5560661000006118,,,,Fracture of lumbar spine - no cord lesion,
276534012,,,,Primary open reduction spinal fracture alone,
33686012,,,,Reduction of fracture of facial bone,
216227011,,,,Pathological fracture due to metastatic bone disease,
319023017,,,,"Open fracture thumb proximal phalanx, base",
3070931000006119,,,,Closed fracture of distal end of forearm,
318868019,,,,"Open fracture of forearm, lower end, unspecified",
2805691000006115,,,,Closed fracture of upper end of radius AND ulna,
7818541000006115,,,,Fracture of L2 vertebra,
204611000006115,,,,Primary intraarticular fixation intraartic fracture bone NEC,
895721000006110,,,,#Femur,
259461000006112,,,,Open fracture of head of femur,
3575111000006117,,,,Closed fracture of sternum,
1223219019,,,,Closed fracture intermediate cuneiform,
318915012,,,,"Fracture of radius and ulna, NOS",
3826441000006119,,,,Closed fracture of phalanx of foot,
895621000006119,,,,#Metacarpal bones,
4849821000006119,,,,Closed Lisfranc fracture dislocation,
4843581000006115,,,,Multiple open fractures of hand bones,
277223016,,,,Other specified other closed reduction of fracture of bone,
255711000006118,,,,"Open fracture-subluxation, IPJ, multiple toes",
4843571000006118,,,,Multiple closed fractures of hand bones,
1225039011,,,,Closed fracture shaft of femur,
318952012,,,,"Closed fracture finger metacarpal, multiple",
208661000006113,,,,Primary open reduction of fracture of long bone and fixation using Parham circlage band,
318785014,,,,Closed fracture of medial condyle of humerus,
256701000006112,,,,Open fracture-dislocation elbow,
990931000006111,,,,#Facial bones NOS,
1702451000006119,,,,OS second closed reduct fracture bone and internal fixation,
875721000006116,,,,Closed reduction- # metacarpus,
1233163011,,,,Open fracture radial head,
319177016,,,,Open fracture of distal femur not otherwise specified,
319325015,,,,"Open fracture middle phalanx, toe",
4850271000006113,,,,"Closed fracture subluxation sternoclavicular joint, anterior",
415489016,,,,Fracture of lower end of tibia,
895161000006115,,,,#Frontal bone,
1232322015,,,,"Open fracture distal humerus, supracondylar",
276583011,,,,Fixation of fracture of spine NOS,
257831000006114,,,,Open fracture of the radius and ulna,
5657761000006111,,,,Crush fracture of cervical vertebra,
560181000006119,,,,"Closed #skull NOS + intracranial inj, unspec state of consc",
209671000006111,,,,Primary closed reduction of fracture dislocation and fixation by wire(s),
5965311000006110,,,,Fracture of metacarpophalangeal joint,
318344018,,,,Fracture of neck and trunk,
4849951000006119,,,,Open fracture dislocation of interphalangeal joint of single toe,
5462101000006115,,,,Fracture of shaft of radius and/or ulna,
895801000006113,,,,#Tibia/fibula NOS,
632641000006117,,,,"Dupuytren's fracture, radius - open",
276481010,,,,Open reduction of fracture of spine NEC,
256761000006113,,,,Open fracture-dislocation of pelvis,
3760841000006113,,,,Fracture of pelvis,
3407651000006117,,,,Boxer's fracture,
7312801000006116,,,,Fracture of body of vertebra,
4850171000006118,,,,Closed fracture dislocation of sternum,
4684881000006117,,,,Manipulation of spinal fracture,
319303014,,,,Open fracture of other tarsal and metatarsal bones,
792901000006112,,,,"Fracture of lower leg, part unspecified",
12484061000006111,,,,"Closed fracture of tibia or fibula, shaft",
319162012,,,,"Closed fracture distal femur, medial condyle",
5462091000006114,,,,Fracture of proximal end of radius and ulna,
318947019,,,,Closed fracture finger metacarpal base,
895791000006112,,,,#Tibia/fibula,
3012276014,,,,Open fracture of phalanx of thumb,
5532041000006117,,,,Fracture of iliac wing,
318970010,,,,Open fracture finger metacarpal,
3204741000006116,,,,Closed fracture of pisiform bone of wrist,
3710331000006111,,,,Fracture of trapezium of wrist,
2536004017,,,,Closed fracture maxilla,
3419491000006115,,,,Open reduction of closed greater tuberosity fracture,
991591000006110,,,,Facial # - reduction NOS,
5462681000006119,,,,Fracture of base of fifth metatarsal,
259321000006112,,,,Open fracture of shaft of metacarpal bone,
318679014,,,,Other specified closed fracture pubis,
319318010,,,,Fracture of tarsal and metatarsal bones NOS,
895391000006113,,,,#Flail chest,
895921000006112,,,,Fractures,
318819019,,,,"Closed fracture olecranon, intra-articular",
895421000006117,,,,#Acetabulum of pelvis,
62415013,,,,Multiple fractures of hand bones,
3968511000006117,,,,Open trimalleolar fracture,
318953019,,,,Closed fracture of thumb metacarpal,
570581000006118,,,,"Closed fracture thumb metacarpal base, intra-articular, Bennett",
318557010,,,,Closed spinal fracture with unspecified lumbar cord lesion,
255781000006113,,,,"Open fracture-subluxation, proximal interphalangeal joint",
9382711000006119,,,,Open fracture of medial orbital wall,
318959015,,,,Closed fracture thumb metacarpal head,
3624951000006110,,,,Fracture of upper end of lower leg,
318804015,,,,"Open fracture distal humerus, bicondylar (T-Y fracture)",
565461000006110,,,,"Closed fracture-dislocation, interphalangeal joint thumb",
318613015,,,,Closed fracture of rib(s) NOS,
1230612011,,,,"Closed fracture clavicle, medial end",
7587181000006119,,,,Closed fracture of proximal phalanx of middle finger,
318933018,,,,"Open fracture carpal bones, multiple",
207701000006116,,,,Primary open reduction of fracture and internal fixation with plate,
319050010,,,,Open fracture of one or more phalanges of hand NOS,
276108013,,,,Reduction of fracture of facial bone NOS,
319000015,,,,"Closed fracture finger proximal phalanx, base",
1175081000000117,,,,Closed fracture of distal tibia and fibula,
318978015,,,,Open fracture of metacarpal bone(s) NOS,
204971000006117,,,,Primary open reduction spinal fracture and internal fixation with rod system,
318934012,,,,Open fracture of other carpal bone,
2626111000006113,,,,Open fracture of triquetral bone of wrist,
2729081000000114,,,,Greenstick fracture of bone,
391281018,,,,"Fracture of upper jaw, closed",
5560671000006113,,,,Fracture of cervical spine with cord lesion,
318580019,,,,Closed fracture of sacrum with spinal cord lesion NOS,
264211000006117,,,,"Open #skull bse no intracranial injury, <1hr loss of consc",
7957611000006115,,,,Fracture of medial condyle of humerus,
1495384010,,,,"Open fracture radius and ulna, proximal",
895481000006118,,,,#Humerus - upper end,
318815013,,,,"Closed fracture olecranon, extra-articular",
3327021000006117,,,,Fracture of knee-cap,
2963581000006114,,,,Impacted fracture,
5460651000006111,,,,Fracture dislocation of finger,
255771000006110,,,,"Open fracture-subluxation, patello-femoral joint",
318891015,,,,Open intra-articular fracture of distal radius,
3031861000006111,,,,Closed fracture of proximal end of ulna,
210101000006117,,,,Primary closed reduction of fracture and unlocked unreamed intramedullary nail fixation,
205081000006119,,,,Primary open reduction of fracture dislocation and fixation with plate(s),
3326991000006119,,,,Intra-articular fracture,
7587521000006114,,,,Open fracture of distal phalanx of great toe,
40965012,,,,Closed fracture of phalanx of finger,
6582981000006117,,,,Open fracture,
560361000006110,,,,Closed #skull vlt no intracranial injury + concussion unspec,
318825015,,,,"Open fracture proximal radius, comminuted",
3826451000006117,,,,Closed fracture of toe,
559801000006115,,,,Closed fractures involving multiple regions of both lower limbs,
570641000006113,,,,"Cls spinal # with incomplete cervical cord lesion, C5-7 NOS",
75611015,,,,Closed fracture of one rib,
5461611000006115,,,,Fracture of supraorbital rim,
318561000006116,,,,[Q] Open fracture grade 3B,
5572281000006119,,,,Closed subcapital fracture of femur,
2121121000000119,,,,Neurological injury associated with fracture dislocation,
318802016,,,,"Open fracture distal humerus, lateral epicondyle",
318379016,,,,"Closed fracture axis, spinous process",
6060701000006110,,,,Segmental fracture - no bone loss,
2121161000000110,,,,Tendon injury associated with fracture dislocation,
3649511000006117,,,,"Fracture, transverse",
565631000006115,,,,Closed fracture-subluxation mid carpal,
255611000006114,,,,"Open fracture-subluxation sterno-clavicular joint, anterior",
3649521000006113,,,,Transverse fracture,
4511311000006111,,,,Epiphyseal fracture,
319128012,,,,"Open fracture of proximal femur, pertrochanteric",
318463016,,,,"Open fracture lumbar vertebra, burst",
318979011,,,,Closed fracture sesamoid bone of hand,
5652791000006117,,,,Fracture of cuneiform,
1856821000006119,,,,Non fragility fracture,
276165014,,,,Open reduction of fracture of maxilla NEC,
256081000006117,,,,"Open fracture-dislocation, distal radio-ulnar joint",
4849681000006119,,,,Closed fracture subluxation of patellofemoral joint,
319038016,,,,Open fracture finger middle phalanx,
6517251000006116,,,,Torus fracture of radius,
319226017,,,,"Open fracture of tibia and fibula, shaft, NOS",
565361000006116,,,,Closed fracture-dislocation peri-lunate (dorsal),
259861000006110,,,,"Open fracture distal humerus, lateral condyle",
531671000006113,,,,C5 vertebra open fracture without spinal cord lesion,
5460721000006110,,,,Fracture dislocation of foot joint,
205061000006112,,,,Primary open reduction of fracture dislocation and cast immobilisation,
210091000006111,,,,Primary closed reduction of fracture and unlocked reamed intramedullary nail fixation,
318239010,,,,Fracture of malar and maxillary bones,
1702411000006115,,,,Remanip fracture long bone and rigid internal fixation NEC,
277160013,,,,Primary functional bracing of fracture,
49851000006119,,,,Open volar Barton fracture-dislocation,
3094961000006113,,,,Closed fracture of metatarsal bone,
256001000006114,,,,Open fracture-dislocation radiocarpal joint,
319355010,,,,Fracture of bone,
319109017,,,,"Open fracture proximal femur,subcapital, Garden grade I",
560281000006110,,,,"Closed fracture of vault of skull with intracranial injury, with less than 1 hour loss of consciousness",
329379013,,,,"Fracture, cause unspecified",
402851016,,,,"Fracture of rib(s), sternum, larynx or trachea NOS",
318931016,,,,"Open fracture scaphoid, waist, comminuted",
3316961000006117,,,,Fracture of spine,
892471000006113,,,,Path.fracture - shoulder,
319111014,,,,"Open fracture proximal femur,subcapital, Garden grade III",
455509015,,,,[X]Open multiple fractures unspecified,
209761000006113,,,,Primary closed reduction of # + oth external immobilisation,
461537015,,,,Buckle fracture,
500216016,,,,Open fracture of proximal radius and ulna,
5656071000006116,,,,Open reduction of fracture dislocation of joint,
7259001000006119,,,,Torus fracture,
5460741000006115,,,,Fracture subluxation of joint,
3691131000006111,,,,Closed fracture of neck of humerus,
319046015,,,,"Open fracture finger distal phalanx, tuft",
695161000006110,,,,Fracture of multiple ribs,
318546017,,,,"Open spinal fracture with central thoracic cord lesion, T1-6",
402842012,,,,Open fracture atlas,
875811000006115,,,,Traction for closed #,
7642261000006115,,,,Closed reduction of fracture of distal radius and percutaneous fixation using Kirschner wire,
43231000006111,,,,"Opn spinal fracture with unspec thoracic cord lesion, T7-12",
319343016,,,,"Other, multiple and ill-defined fractures of lower limb NOS",
570741000006119,,,,"Closed spinal fracture with complete cervical cord lesion, C1-4",
3867711000006115,,,,Reduction of closed fracture of proximal ulna with dislocation of radial head,
455453011,,,,"Closed fracture of lower limb, level unspecified",
570801000006112,,,,"Closed spinal fracture with posterior thoracic cord lesion, T7-12",
3468781000006119,,,,Closed fracture of upper end of fibula,
319218013,,,,"Open fracture fibula, neck",
256011000006112,,,,Open fracture dislocation shoulder joint,
3636871000006118,,,,Fracture of base of thumb,
391360016,,,,Fracture of shaft of ulna,
208781000006114,,,,Primary open reduction of fracture of long bone and extramedullary fixation using suture,
256181000006116,,,,"Open fracture-dislocation, patello-femoral joint",
318964016,,,,"Open fracture of metacarpal bone(s), site unspecified",
3515145014,,,,Metaphyseal fracture of upper end of tibia,
318249013,,,,"Fracture of alveolus, open",
7585221000006116,,,,Closed fracture of hand,
319062014,,,,Open ill-defined fractures of upper limb,
5462301000006117,,,,Basicervical fracture of neck of femur,
5652741000006114,,,,Fracture of posterior malleolus,
5652731000006116,,,,Ankle fracture - medial malleolus,
277182018,,,,Manual reduction of closed fracture,
318381019,,,,"Closed fracture axis, posterior arch",
2536029011,,,,Fracture of thumb,
5460791000006112,,,,Fracture subluxation of acromioclavicular joint,
4396041000006119,,,,Fracture of proximal end of humerus,
318562011,,,,Closed spinal fracture with cauda equina lesion,
5461531000006110,,,,Fracture of zygomatic process,
1235538018,,,,Closed fracture capitate,
5461511000006116,,,,Fracture of zygoma,
210061000006115,,,,Primary cls reduct spinal fracture+oth external stabilisatn,
399091000006110,,,,"[X]Multiple fractures of clavicle, scapula and humerus",
562751000006110,,,,Closed fracture of cervical spine with cord lesion NOS,
1229890019,,,,Open fracture trapezoid,
96628016,,,,Fracture of clavicle,
319333019,,,,Fracture of lower limb,
6048931000006112,,,,Burst fracture of vertebra,
319141011,,,,Open fracture of femur,
320109011,,,,Fracture dislocation of joint,
5460461000006111,,,,Fracture dislocation of spine,
18370015,,,,Open fracture of eight OR more ribs,
565531000006119,,,,"Closed fracture dislocation, proximal interphalangeal joint",
318586013,,,,Open fracture of sacrum with spinal cord lesion NOS,
12057191000006112,,,,Burst fracture,
48625014,,,,Closed Monteggia's fracture,
276467013,,,,Decompression of fracture of spine,
258191000006119,,,,"Open fracture of proximal femur, pertrochanteric, NOS",
319246010,,,,Open fracture of tibia,
875641000006117,,,,Surgical # reduction NOS,
895811000006111,,,,#Ankle - trimalleolar,
318744016,,,,"Open fracture scapula, glenoid",
256221000006113,,,,Open fracture-subluxation acromio-clavicular joint,
209721000006119,,,,Primary closed reduction #+other internal fixation,
3176631000006117,,,,Closed fracture of lateral cuneiform bone of foot,
1230026018,,,,Closed fracture pisiform,
277060011,,,,Primary open reduction of fracture and functional bracing,
455444016,,,,Closed multiple fractures of thoracic spine,
560131000006115,,,,"Closed #skull NOS + intracranial inj, >24hr LOC not restored",
207691000006116,,,,Primary open reduction of fracture and internal fixation with K-wire,
4849651000006110,,,,Closed fracture dislocation of patellofemoral joint,
319063016,,,,Ill-defined fractures of upper limb NOS,
277957019,,,,Remanipulation of fracture dislocation alone,
277199017,,,,Closed reduction of fracture of radius and/or ulna,
205071000006117,,,,Primary open reduction of fracture dislocation and external fixation,
2478835016,,,,"Closed fracture of mandible, alveolar border of body",
318657016,,,,"Closed fracture acetabulum, anterior column",
318589018,,,,Closed fracture of coccyx with complete cauda equina lesion,
4213971000006112,,,,Open reduction of fracture of radius with internal fixation,
318738015,,,,"Closed fracture scapula, blade",
7093881000006117,,,,Closed fracture of tibial plateau,
2849061000006112,,,,Compression fracture,
277213013,,,,Primary skin traction of fracture,
5888191000006115,,,,Fracture of inferior pubic ramus,
1554031000006118,,,,Primary open reduction of fracture dislocation of joint with combined internal and external fixation,
318725011,,,,Multiple fractures of thoracic spine,
318667014,,,,"Open fracture acetabulum, posterior column",
895711000006119,,,,#Shaft of femur,
12220991000006117,,,,Open fracture intercondylar spine of tibia,
5652711000006110,,,,Fracture of ulnar styloid,
318656013,,,,"Closed fracture acetabulum, posterior lip alone",
793911000006117,,,,Fracture dislocation or subluxation knee,
5389071000006114,,,,Multiple Kirschner wiring of fracture,
895381000006110,,,,#Sternum,
4850081000006116,,,,Closed fracture subluxation of interphalangeal joint of multiple toes,
7251761000006116,,,,Stress fracture of metatarsal bone,
874711000006111,,,,Facial # - open reduction NOS,
222341000000116,,,,Open fracture distal femur,
